wl		absorbance
465.000000	0.021090  
464.000000	0.021580  
463.000000	0.022310  
462.000000	0.022560  
461.000000	0.022830  
460.000000	0.023610  
459.000000	0.024190  
458.000000	0.024630  
457.000000	0.025150  
456.000000	0.025630  
455.000000	0.026430  
454.000000	0.027010  
453.000000	0.027250  
452.000000	0.027680  
451.000000	0.028200  
450.000000	0.029110  
449.000000	0.029880  
448.000000	0.030630  
447.000000	0.031120  
446.000000	0.031730  
445.000000	0.032570  
444.000000	0.033270  
443.000000	0.034100  
442.000000	0.035010  
441.000000	0.036000  
440.000000	0.036790  
439.000000	0.037640  
438.000000	0.038420  
437.000000	0.039490  
436.000000	0.040490  
435.000000	0.041300  
434.000000	0.042210  
433.000000	0.043080  
432.000000	0.044170  
431.000000	0.045210  
430.000000	0.046170  
429.000000	0.046920  
428.000000	0.047990  
427.000000	0.049000  
426.000000	0.050050  
425.000000	0.051090  
424.000000	0.052210  
423.000000	0.052910  
422.000000	0.054230  
421.000000	0.055510  
420.000000	0.056450  
419.000000	0.057790  
418.000000	0.059220  
417.000000	0.060510  
416.000000	0.061880  
415.000000	0.063270  
414.000000	0.064910  
413.000000	0.066250  
412.000000	0.067610  
411.000000	0.068880  
410.000000	0.070260  
409.000000	0.071740  
408.000000	0.073370  
407.000000	0.074680  
406.000000	0.076259  
405.000000	0.078140  
404.000000	0.079450  
403.000000	0.081350  
402.000000	0.083360  
401.000000	0.085450  
400.000000	0.086980  
399.000000	0.088850  
398.000000	0.090610  
397.000000	0.092850  
396.000000	0.094850  
395.000000	0.096620  
394.000000	0.098630  
393.000000	0.100840  
392.000000	0.103000  
391.000000	0.104790  
390.000000	0.107220  
389.000000	0.108940  
388.000000	0.111580  
387.000000	0.113860  
386.000000	0.116060  
385.000000	0.118850  
384.000000	0.121390  
383.000000	0.123370  
382.000000	0.125390  
381.000000	0.128520  
380.000000	0.131000  
379.000000	0.133330  
378.000000	0.136350  
377.000000	0.138900  
376.000000	0.142100  
375.000000	0.145270  
374.000000	0.148140  
373.000000	0.150920  
372.000000	0.153920  
